No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
1,CH14,1,CH14-001,CH14-001,【執着】手放せないほど苦しい｜ほどける順番はこれ,topic_research: pending,,workspaces/scripts/CH14/001/content/assembled.md,未着手,7833,2025-12-17 10:09:54,そのまま損,ほどける,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,強い執着,,,,,,,workspaces/scripts/CH14/001/content/assembled.md,,,,執着,,,,ほどける,,,
2,CH14,2,CH14-002,CH14-002,【過去】昔の栄光が忘れられない｜今を削る罠,topic_research: pending,,workspaces/scripts/CH14/002/content/assembled.md,未着手,7828,2025-12-17 10:09:54,やるほど逆効果,楽になる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,昔の自分,,,,,,,workspaces/scripts/CH14/002/content/assembled.md,,,,過去,,,,楽になる,,,
3,CH14,3,CH14-003,CH14-003,【恨み】許せない人が頭から離れない｜切れる見方,topic_research: pending,,workspaces/scripts/CH14/003/content/assembled.md,未着手,7880,2025-12-17 10:09:54,恨みは毒,切れる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,忘れられない,,,,,,,workspaces/scripts/CH14/003/content/assembled.md,,,,恨み,,,,切れる,,,
4,CH14,4,CH14-004,CH14-004,【後悔】選択の後悔が止まらない｜巻き戻しを終わらせる,topic_research: pending,,workspaces/scripts/CH14/004/content/assembled.md,未着手,7887,2025-12-17 10:09:54,絶対NG,終わる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,選択の後悔,,,,,,,workspaces/scripts/CH14/004/content/assembled.md,,,,後悔,,,,終わる,,,
5,CH14,5,CH14-005,CH14-005,【期待】期待するほど苦しい｜期待は鎖になる,topic_research: pending,,workspaces/scripts/CH14/005/content/assembled.md,未着手,7838,2025-12-17 10:09:54,そのまま損,軽くなる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,期待ぐせ,,,,,,,workspaces/scripts/CH14/005/content/assembled.md,,,,期待,,,,軽くなる,,,
6,CH14,6,CH14-006,CH14-006,【比較】同級生と比べるほど老ける｜比べない軸,topic_research: pending,,workspaces/scripts/CH14/006/content/assembled.md,未着手,7822,2025-12-17 10:09:54,比べるな,終わる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,同級生の今,,,,,,,workspaces/scripts/CH14/006/content/assembled.md,,,,比較,,,,終わる,,,
7,CH14,7,CH14-007,CH14-007,【物】捨てられないのは心の問題｜手放しは技術,topic_research: pending,,workspaces/scripts/CH14/007/content/assembled.md,未着手,7826,2025-12-17 10:09:54,放置は危険,軽くなる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,捨てられない,,,,,,,workspaces/scripts/CH14/007/content/assembled.md,,,,物,,,,軽くなる,,,
8,CH14,8,CH14-008,CH14-008,【思い出】思い出が捨てられない｜捨てずに楽になる方法,topic_research: pending,,workspaces/scripts/CH14/008/content/assembled.md,未着手,7872,2025-12-17 10:09:54,勘違い,抱ける,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,思い出の品,,,,,,,workspaces/scripts/CH14/008/content/assembled.md,,,,思い出,,,,抱ける,,,
9,CH14,9,CH14-009,CH14-009,【怒り】怒りを握るほど損｜握らない練習,topic_research: pending,,workspaces/scripts/CH14/009/content/assembled.md,未着手,7824,2025-12-17 10:09:54,そのまま損,手放せる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,怒りを握る,,,,,,,workspaces/scripts/CH14/009/content/assembled.md,,,,怒り,,,,手放せる,,,
10,CH14,10,CH14-010,CH14-010,【寂しさ】寂しさを埋めるほど増える｜埋め方が逆,topic_research: pending,,workspaces/scripts/CH14/010/content/assembled.md,未着手,7815,2025-12-17 10:09:54,やるほど逆効果,薄まる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,寂しさ,,,,,,,workspaces/scripts/CH14/010/content/assembled.md,,,,寂しさ,,,,薄まる,,,
