No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
1,CH07,1,CH07-001,CH07-001,【逆転の一言】見下された時に使えるブッダの知恵,topic_research: pending,,workspaces/scripts/CH07/001/content/assembled.md,未着手,6119,2025-12-04 12:00:00,見下されたら,立場が変わる,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",ブッダの教え・因果・縁切りを軸に、人間関係や老後不安を断ち切る強フックの長尺解説。言い返し/線引き/許さなくていい視点を具体的に示す。,40〜70代。人間関係で消耗しやすく、言い返せない・縁を切れない優しい人、老後や孤独に不安を抱える層。,導入: 【逆転の一言】見下された時に使えるブッダの知恵 で直面する痛みを具体例で提示→本編: ブッダの教え・因果応報・境界線の視点で解説→実践: 今日から使える一言・距離の取り方・考え方→締め: 心が軽くなる注意点と希望を提示。,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,,,,,,逆転の一言,soft morning light,左に黒帯テキスト 右に人物シルエット ゴシック体,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,図書館/本棚/ノート/窓辺/星空/懐中時計/ランプ/手帳/森の小道/朝の光,【逆転の一言】見下された時に使えるブッダの知恵 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH07/001/content/assembled.md,,,,逆転の一言,,,逆転の一言,明日ひとつだけ試せる一歩が分かる,,見下された時に使えるブッダの知恵で迷うときに。考え方と、今日からできる一歩を整理します。,・見下された時に使えるブッダの知恵で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
2,CH07,2,CH07-002,CH07-002,【人生が変わる】悪口・批判・否定を気にしない方法,topic_research: pending,,workspaces/scripts/CH07/002/content/assembled.md,未着手,6393,2025-12-04 12:00:00,気にするほど損,平気になる,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",ブッダの教え・因果・縁切りを軸に、人間関係や老後不安を断ち切る強フックの長尺解説。言い返し/線引き/許さなくていい視点を具体的に示す。,40〜70代。人間関係で消耗しやすく、言い返せない・縁を切れない優しい人、老後や孤独に不安を抱える層。,導入: 【人生が変わる】悪口・批判・否定を気にしない方法 で直面する痛みを具体例で提示→本編: ブッダの教え・因果応報・境界線の視点で解説→実践: 今日から使える一言・距離の取り方・考え方→締め: 心が軽くなる注意点と希望を提示。,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,,,,,,悪口否定,soft morning light,左に黒帯テキスト 右に人物シルエット ゴシック体,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,図書館/本棚/ノート/窓辺/星空/懐中時計/ランプ/手帳/森の小道/朝の光,【人生が変わる】悪口・批判・否定を気にしない方法 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH07/002/content/assembled.md,,,,人生が変わる,,,人生が変わる,明日ひとつだけ試せる一歩が分かる,,悪口・批判・否定を気にしない方法で迷うときに。考え方と、今日からできる一歩を整理します。,・悪口・批判・否定を気にしない方法で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
3,CH07,3,CH07-003,CH07-003,心が汚い人が必ず発する7つの言葉,topic_research: pending,,workspaces/scripts/CH07/003/content/assembled.md,未着手,6382,2025-12-04 12:00:00,近づくな,7つのサイン,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",ブッダの教え・因果・縁切りを軸に、人間関係や老後不安を断ち切る強フックの長尺解説。言い返し/線引き/許さなくていい視点を具体的に示す。,40〜70代。人間関係で消耗しやすく、言い返せない・縁を切れない優しい人、老後や孤独に不安を抱える層。,導入: 心が汚い人が必ず発する7つの言葉 で直面する痛みを具体例で提示→本編: ブッダの教え・因果応報・境界線の視点で解説→実践: 今日から使える一言・距離の取り方・考え方→締め: 心が軽くなる注意点と希望を提示。,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,,,,,,汚い口癖,soft morning light,左に黒帯テキスト 右に人物シルエット ゴシック体,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,図書館/本棚/ノート/窓辺/星空/懐中時計/ランプ/手帳/森の小道/朝の光,心が汚い人が必ず発する7つの言葉 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH07/003/content/assembled.md,,,,,,,心が汚い人が必ず発する7つの言葉,明日ひとつだけ試せる一歩が分かる,,心が汚い人が必ず発する7つの言葉で迷うときに。考え方と、今日からできる一歩を整理します。,・心が汚い人が必ず発する7つの言葉で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
4,CH07,4,CH07-004,CH07-004,心配ばかりしてしまうあなたへ｜心が軽くなる仏教の教え,topic_research: pending,,workspaces/scripts/CH07/004/content/assembled.md,未着手,6413,2025-12-04 12:00:00,心配性,今夜眠れる,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",ブッダの教え・因果・縁切りを軸に、人間関係や老後不安を断ち切る強フックの長尺解説。言い返し/線引き/許さなくていい視点を具体的に示す。,40〜70代。人間関係で消耗しやすく、言い返せない・縁を切れない優しい人、老後や孤独に不安を抱える層。,導入: 心配ばかりしてしまうあなたへ｜心が軽くなる仏教の教え で直面する痛みを具体例で提示→本編: ブッダの教え・因果応報・境界線の視点で解説→実践: 今日から使える一言・距離の取り方・考え方→締め: 心が軽くなる注意点と希望を提示。,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,,,,,,今日で終わり,soft morning light,左に黒帯テキスト 右に人物シルエット ゴシック体,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,図書館/本棚/ノート/窓辺/星空/懐中時計/ランプ/手帳/森の小道/朝の光,心配ばかりしてしまうあなたへ｜心が軽くなる仏教の教え をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH07/004/content/assembled.md,,,,,,,心配ばかりしてしまうあなたへ｜心が軽くなる仏教の教え,明日ひとつだけ試せる一歩が分かる,,心配ばかりしてしまうあなたへ｜心が軽くなる仏教の教えで迷うときに。考え方と、今日からできる一歩を整理します。,・心配ばかりしてしまうあなたへ｜心が軽くなる仏教の教えで苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
5,CH07,5,CH07-005,CH07-005,「どうでもいい」と思うと心が軽くなる理由,topic_research: pending,,workspaces/scripts/CH07/005/content/assembled.md,未着手,6206,2025-12-04 12:00:00,どうでもいい,上手くいく,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",ブッダの教え・因果・縁切りを軸に、人間関係や老後不安を断ち切る強フックの長尺解説。言い返し/線引き/許さなくていい視点を具体的に示す。,40〜70代。人間関係で消耗しやすく、言い返せない・縁を切れない優しい人、老後や孤独に不安を抱える層。,導入: 「どうでもいい」と思うと心が軽くなる理由 で直面する痛みを具体例で提示→本編: ブッダの教え・因果応報・境界線の視点で解説→実践: 今日から使える一言・距離の取り方・考え方→締め: 心が軽くなる注意点と希望を提示。,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,,,,,,と思うほど,soft morning light,左に黒帯テキスト 右に人物シルエット ゴシック体,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,図書館/本棚/ノート/窓辺/星空/懐中時計/ランプ/手帳/森の小道/朝の光,「どうでもいい」と思うと心が軽くなる理由 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH07/005/content/assembled.md,,,,,,,「どうでもいい」と思うと心が軽くなる理由,明日ひとつだけ試せる一歩が分かる,,「どうでもいい」と思うと心が軽くなる理由で迷うときに。考え方と、今日からできる一歩を整理します。,・「どうでもいい」と思うと心が軽くなる理由で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
6,CH07,6,CH07-006,CH07-006,【もう苦しまなくていい】許さなくていい生き方,topic_research: pending,,workspaces/scripts/CH07/006/content/assembled.md,未着手,6335,2025-12-04 12:00:00,許さなくていい,苦しまない,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",ブッダの教え・因果・縁切りを軸に、人間関係や老後不安を断ち切る強フックの長尺解説。言い返し/線引き/許さなくていい視点を具体的に示す。,40〜70代。人間関係で消耗しやすく、言い返せない・縁を切れない優しい人、老後や孤独に不安を抱える層。,導入: 【もう苦しまなくていい】許さなくていい生き方 で直面する痛みを具体例で提示→本編: ブッダの教え・因果応報・境界線の視点で解説→実践: 今日から使える一言・距離の取り方・考え方→締め: 心が軽くなる注意点と希望を提示。,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,,,,,,人間関係,soft morning light,左に黒帯テキスト 右に人物シルエット ゴシック体,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,図書館/本棚/ノート/窓辺/星空/懐中時計/ランプ/手帳/森の小道/朝の光,【もう苦しまなくていい】許さなくていい生き方 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH07/006/content/assembled.md,,,,もう苦しまなくていい,,,もう苦しまなくていい,明日ひとつだけ試せる一歩が分かる,,許さなくていい生き方で迷うときに。考え方と、今日からできる一歩を整理します。,・許さなくていい生き方で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
7,CH07,7,CH07-007,CH07-007,優しい人の口癖とその深い意味,topic_research: pending,,workspaces/scripts/CH07/007/content/assembled.md,未着手,6113,2025-12-04 12:00:00,本当に優しい人,1つだけ,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",ブッダの教え・因果・縁切りを軸に、人間関係や老後不安を断ち切る強フックの長尺解説。言い返し/線引き/許さなくていい視点を具体的に示す。,40〜70代。人間関係で消耗しやすく、言い返せない・縁を切れない優しい人、老後や孤独に不安を抱える層。,導入: 優しい人の口癖とその深い意味 で直面する痛みを具体例で提示→本編: ブッダの教え・因果応報・境界線の視点で解説→実践: 今日から使える一言・距離の取り方・考え方→締め: 心が軽くなる注意点と希望を提示。,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,,,,,,口癖,soft morning light,左に黒帯テキスト 右に人物シルエット ゴシック体,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,図書館/本棚/ノート/窓辺/星空/懐中時計/ランプ/手帳/森の小道/朝の光,優しい人の口癖とその深い意味 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH07/007/content/assembled.md,,,,,,,優しい人の口癖とその深い意味,明日ひとつだけ試せる一歩が分かる,,優しい人の口癖とその深い意味で迷うときに。考え方と、今日からできる一歩を整理します。,・優しい人の口癖とその深い意味で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
8,CH07,8,CH07-008,CH07-008,誠実な人が無意識に使う魔法の言葉,topic_research: pending,,workspaces/scripts/CH07/008/content/assembled.md,未着手,6458,2025-12-04 12:00:00,この一言で,増える,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",ブッダの教え・因果・縁切りを軸に、人間関係や老後不安を断ち切る強フックの長尺解説。言い返し/線引き/許さなくていい視点を具体的に示す。,40〜70代。人間関係で消耗しやすく、言い返せない・縁を切れない優しい人、老後や孤独に不安を抱える層。,導入: 誠実な人が無意識に使う魔法の言葉 で直面する痛みを具体例で提示→本編: ブッダの教え・因果応報・境界線の視点で解説→実践: 今日から使える一言・距離の取り方・考え方→締め: 心が軽くなる注意点と希望を提示。,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,,,,,,信頼,soft morning light,左に黒帯テキスト 右に人物シルエット ゴシック体,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,図書館/本棚/ノート/窓辺/星空/懐中時計/ランプ/手帳/森の小道/朝の光,誠実な人が無意識に使う魔法の言葉 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH07/008/content/assembled.md,,,,,,,誠実な人が無意識に使う魔法の言葉,明日ひとつだけ試せる一歩が分かる,,誠実な人が無意識に使う魔法の言葉で迷うときに。考え方と、今日からできる一歩を整理します。,・誠実な人が無意識に使う魔法の言葉で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
9,CH07,9,CH07-009,CH07-009,【因果応報】あなたを苦しめた人が迎える結末,topic_research: pending,,workspaces/scripts/CH07/009/content/assembled.md,未着手,6292,2025-12-04 12:00:00,因果応報,結末が来る,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",ブッダの教え・因果・縁切りを軸に、人間関係や老後不安を断ち切る強フックの長尺解説。言い返し/線引き/許さなくていい視点を具体的に示す。,40〜70代。人間関係で消耗しやすく、言い返せない・縁を切れない優しい人、老後や孤独に不安を抱える層。,導入: 【因果応報】あなたを苦しめた人が迎える結末 で直面する痛みを具体例で提示→本編: ブッダの教え・因果応報・境界線の視点で解説→実践: 今日から使える一言・距離の取り方・考え方→締め: 心が軽くなる注意点と希望を提示。,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,,,,,,逃げられない,soft morning light,左に黒帯テキスト 右に人物シルエット ゴシック体,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,図書館/本棚/ノート/窓辺/星空/懐中時計/ランプ/手帳/森の小道/朝の光,【因果応報】あなたを苦しめた人が迎える結末 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH07/009/content/assembled.md,,,,因果応報,,,因果応報,明日ひとつだけ試せる一歩が分かる,,あなたを苦しめた人が迎える結末で迷うときに。考え方と、今日からできる一歩を整理します。,・あなたを苦しめた人が迎える結末で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
10,CH07,10,CH07-010,CH07-010,【絶対に助けてはいけない人】関わった瞬間に不幸になる相手,topic_research: pending,,workspaces/scripts/CH07/010/content/assembled.md,未着手,6341,2025-12-04 12:00:00,助けるほど損,すぐ分かる,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",ブッダの教え・因果・縁切りを軸に、人間関係や老後不安を断ち切る強フックの長尺解説。言い返し/線引き/許さなくていい視点を具体的に示す。,40〜70代。人間関係で消耗しやすく、言い返せない・縁を切れない優しい人、老後や孤独に不安を抱える層。,導入: 【絶対に助けてはいけない人】関わった瞬間に不幸になる相手 で直面する痛みを具体例で提示→本編: ブッダの教え・因果応報・境界線の視点で解説→実践: 今日から使える一言・距離の取り方・考え方→締め: 心が軽くなる注意点と希望を提示。,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,,,,,,危険な人,soft morning light,左に黒帯テキスト 右に人物シルエット ゴシック体,"dramatic dark temple interior, gold accent light, lone figure silhouette, cinematic lighting, sharp contrast, 16:9, no text",,図書館/本棚/ノート/窓辺/星空/懐中時計/ランプ/手帳/森の小道/朝の光,【絶対に助けてはいけない人】関わった瞬間に不幸になる相手 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH07/010/content/assembled.md,,,,絶対に助けてはいけない人,,,絶対に助けてはいけない人,明日ひとつだけ試せる一歩が分かる,,関わった瞬間に不幸になる相手で迷うときに。考え方と、今日からできる一歩を整理します。,・関わった瞬間に不幸になる相手で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
