No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
1,CH15,1,CH15-001,CH15-001,【心】折れやすい人ほど真面目が毒｜強くなる順番,topic_research: pending,,workspaces/scripts/CH15/001/content/assembled.md,未着手,8766,2025-12-17 10:09:54,要注意です,強くなる,,心の体力を削る癖を見立て、続く鍛錬の設計へ落とす。,60代以降。焦り・怒り・自分責めで消耗しやすく、「折れない心」と「続く習慣」を作り直したい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,真面目すぎ,,,,,,,workspaces/scripts/CH15/001/content/assembled.md,,,,心,,,,強くなる,,,
2,CH15,2,CH15-002,CH15-002,【先延ばし】やるほど悪化する自分責め｜明日から動ける,topic_research: pending,,workspaces/scripts/CH15/002/content/assembled.md,未着手,8657,2025-12-17 10:09:54,やるほど逆,動ける,,心の体力を削る癖を見立て、続く鍛錬の設計へ落とす。,60代以降。焦り・怒り・自分責めで消耗しやすく、「折れない心」と「続く習慣」を作り直したい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,自分責め,,,,,,,workspaces/scripts/CH15/002/content/assembled.md,,,,先延ばし,,,,動ける,,,
3,CH15,3,CH15-003,CH15-003,【継続】三日坊主が治る人が捨てる1つ,topic_research: pending,,workspaces/scripts/CH15/003/content/assembled.md,未着手,8135,2025-12-17 10:09:54,そのまま損する,治る,,心の体力を削る癖を見立て、続く鍛錬の設計へ落とす。,60代以降。焦り・怒り・自分責めで消耗しやすく、「折れない心」と「続く習慣」を作り直したい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,三日坊主,,,,,,,workspaces/scripts/CH15/003/content/assembled.md,,,,継続,,,,治る,,,
4,CH15,4,CH15-004,CH15-004,【完璧】完璧主義は老後を壊す｜捨てるのは一つ,topic_research: pending,,workspaces/scripts/CH15/004/content/assembled.md,未着手,8889,2025-12-17 10:09:54,放置は危険だ,一気に楽になる,,心の体力を削る癖を見立て、続く鍛錬の設計へ落とす。,60代以降。焦り・怒り・自分責めで消耗しやすく、「折れない心」と「続く習慣」を作り直したい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,完璧主義,,,,,,,workspaces/scripts/CH15/004/content/assembled.md,,,,完璧,,,,楽になる,,,
5,CH15,5,CH15-005,CH15-005,【不安】不安に勝とうとするほど負ける｜勝ち方は逆,topic_research: pending,,workspaces/scripts/CH15/005/content/assembled.md,未着手,11058,2025-12-17 10:09:54,戦うほど負ける,一気に楽になる,,心の体力を削る癖を見立て、続く鍛錬の設計へ落とす。,60代以降。焦り・怒り・自分責めで消耗しやすく、「折れない心」と「続く習慣」を作り直したい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,不安,,,,,,,workspaces/scripts/CH15/005/content/assembled.md,,,,不安,,,,楽になる,,,
6,CH15,6,CH15-006,CH15-006,【怒り】怒りで体力を削るな｜怒りは損,topic_research: pending,,workspaces/scripts/CH15/006/content/assembled.md,未着手,7194,2025-12-17 10:09:54,そのまま損する,守れる線,,心の体力を削る癖を見立て、続く鍛錬の設計へ落とす。,60代以降。焦り・怒り・自分責めで消耗しやすく、「折れない心」と「続く習慣」を作り直したい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,怒りぐせ,,,,,,,workspaces/scripts/CH15/006/content/assembled.md,,,,怒り,,,,守れる,,,
7,CH15,7,CH15-007,CH15-007,【睡眠】寝ないと全部崩れる｜睡眠は最強の修行,topic_research: pending,,workspaces/scripts/CH15/007/content/assembled.md,未着手,8937,2025-12-17 10:09:54,放置は危険だ,一気に整う,,心の体力を削る癖を見立て、続く鍛錬の設計へ落とす。,60代以降。焦り・怒り・自分責めで消耗しやすく、「折れない心」と「続く習慣」を作り直したい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,睡眠不足,,,,,,,workspaces/scripts/CH15/007/content/assembled.md,,,,睡眠,,,,整う,,,
8,CH15,8,CH15-008,CH15-008,【回復】落ちた日は頑張るな｜回復が最短,topic_research: pending,,workspaces/scripts/CH15/008/content/assembled.md,未着手,7710,2025-12-17 10:09:54,絶対やるな,回復する,,心の体力を削る癖を見立て、続く鍛錬の設計へ落とす。,60代以降。焦り・怒り・自分責めで消耗しやすく、「折れない心」と「続く習慣」を作り直したい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,落ちた日,,,,,,,workspaces/scripts/CH15/008/content/assembled.md,,,,回復,,,,回復する,,,
9,CH15,9,CH15-009,CH15-009,【比較】比べるほど心が弱る｜比べない軸,topic_research: pending,,workspaces/scripts/CH15/009/content/assembled.md,未着手,5565,2025-12-17 10:09:54,比べるほど損,一気に楽になる,,心の体力を削る癖を見立て、続く鍛錬の設計へ落とす。,60代以降。焦り・怒り・自分責めで消耗しやすく、「折れない心」と「続く習慣」を作り直したい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,周りの話,,,,,,,workspaces/scripts/CH15/009/content/assembled.md,,,,比較,,,,楽になる,,,
10,CH15,10,CH15-010,CH15-010,【習慣】朝が重い人へ｜朝が軽くなる3つ,topic_research: pending,,workspaces/scripts/CH15/010/content/assembled.md,未着手,5976,2025-12-17 10:09:54,放置は危険だ,一気に軽くなる,,心の体力を削る癖を見立て、続く鍛錬の設計へ落とす。,60代以降。焦り・怒り・自分責めで消耗しやすく、「折れない心」と「続く習慣」を作り直したい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,朝が重い,,,,,,,workspaces/scripts/CH15/010/content/assembled.md,,,,習慣,,,,軽くなる,,,
