No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
1,CH17,001,CH17-001,CH17-001,不安で眠れない夜｜仏教が教える「今ここ」,topic_research: pending,,workspaces/scripts/CH17/001/content/assembled.md,未完了,,2025-12-23 23:43:33,不安で眠れない,静かにほどける,,やさしい仏教のことばで心をほどく夜話。 「不安で眠れない」を入口に、落ち着く方向へ静かに運びます。最後は 息を数えて3分だけ を一手だけ残して、安心で終えます。,20〜60代中心。ストレスや不安で眠れない夜に、宗教勧誘なしのやさしい仏教のことばで落ち着きたい人。,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 正念の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 息を数えて3分だけ
締め: 安心で終える。",,,,,,,,不安で眠れない 静かにほどける,"16:9, high resolution, calm night mood, Japanese temple / lantern light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Night bedroom, warm paper lantern, minimal, calm mood, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 正念の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 息を数えて3分だけ
締め: 安心で終える。",,不安で眠れない夜｜仏教が教える「今ここ」,workspaces/scripts/CH17/001/content/assembled.md,,,,不安,考えすぎ,夜の寝室,正念,落ち着く,灯明,眠れない夜に、心をほどく夜話を。,・不安を静める見方<br>・今夜の一手
2,CH17,002,CH17-002,CH17-002,怒りが消えない夜｜慈悲の前にやる一つ,topic_research: pending,,workspaces/scripts/CH17/002/content/assembled.md,未完了,,2025-12-23 23:43:33,怒りが消えない,静かに鎮まる,,やさしい仏教のことばで心をほどく夜話。 「怒りが消えない」を入口に、鎮まる方向へ静かに運びます。最後は 肩を落として長く吐く を一手だけ残して、安心で終えます。,20〜60代中心。ストレスや不安で眠れない夜に、宗教勧誘なしのやさしい仏教のことばで落ち着きたい人。,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 慈悲の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 肩を落として長く吐く
締め: 安心で終える。",,,,,,,,怒りが消えない 静かに鎮まる,"16:9, high resolution, calm night mood, Japanese temple / lantern light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Cozy desk at night, soft lamp, calm water motif, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 慈悲の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 肩を落として長く吐く
締め: 安心で終える。",,怒りが消えない夜｜慈悲の前にやる一つ,workspaces/scripts/CH17/002/content/assembled.md,,,,怒り,イライラ,夜の書斎,慈悲,鎮まる,水面,眠れない夜に、心をほどく夜話を。,・不安を静める見方<br>・今夜の一手
3,CH17,003,CH17-003,CH17-003,後悔のループを止める｜無常というやさしい現実,topic_research: pending,,workspaces/scripts/CH17/003/content/assembled.md,未完了,,2025-12-23 23:43:33,後悔が止まらない,そっと終わる,,やさしい仏教のことばで心をほどく夜話。 「後悔が止まらない」を入口に、軽くなる方向へ静かに運びます。最後は 紙に一行書いて閉じる を一手だけ残して、安心で終えます。,20〜60代中心。ストレスや不安で眠れない夜に、宗教勧誘なしのやさしい仏教のことばで落ち着きたい人。,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 無常の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 紙に一行書いて閉じる
締め: 安心で終える。",,,,,,,,後悔が止まらない そっと終わる,"16:9, high resolution, calm night mood, Japanese temple / lantern light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Night room, sandglass on desk, soft moonlight, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 無常の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 紙に一行書いて閉じる
締め: 安心で終える。",,後悔のループを止める｜無常というやさしい現実,workspaces/scripts/CH17/003/content/assembled.md,,,,後悔,反省,夜更け,無常,軽くなる,砂時計,眠れない夜に、心をほどく夜話を。,・不安を静める見方<br>・今夜の一手
4,CH17,004,CH17-004,CH17-004,孤独がつらい夜｜縁起で見る『つながり』,topic_research: pending,,workspaces/scripts/CH17/004/content/assembled.md,未完了,,2025-12-23 23:43:33,孤独がつらい,つながりを思う,,やさしい仏教のことばで心をほどく夜話。 「孤独がつらい」を入口に、ほっとする方向へ静かに運びます。最後は 感謝を一つだけ思い出す を一手だけ残して、安心で終えます。,20〜60代中心。ストレスや不安で眠れない夜に、宗教勧誘なしのやさしい仏教のことばで落ち着きたい人。,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 縁起の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 感謝を一つだけ思い出す
締め: 安心で終える。",,,,,,,,孤独がつらい つながりを思う,"16:9, high resolution, calm night mood, Japanese temple / lantern light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Quiet living room at night, warm light, subtle thread motif, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 縁起の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 感謝を一つだけ思い出す
締め: 安心で終える。",,孤独がつらい夜｜縁起で見る『つながり』,workspaces/scripts/CH17/004/content/assembled.md,,,,孤独,寂しさ,夜のリビング,縁起,ほっとする,糸,眠れない夜に、心をほどく夜話を。,・不安を静める見方<br>・今夜の一手
5,CH17,005,CH17-005,CH17-005,焦りで眠れない｜中道の『ちょうどいい』,topic_research: pending,,workspaces/scripts/CH17/005/content/assembled.md,未完了,,2025-12-23 23:43:33,焦りで眠れない,ほどよく戻る,,やさしい仏教のことばで心をほどく夜話。 「焦りで眠れない」を入口に、ゆるむ方向へ静かに運びます。最後は 今日やることを一つ減らす を一手だけ残して、安心で終えます。,20〜60代中心。ストレスや不安で眠れない夜に、宗教勧誘なしのやさしい仏教のことばで落ち着きたい人。,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 中道の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 今日やることを一つ減らす
締め: 安心で終える。",,,,,,,,焦りで眠れない ほどよく戻る,"16:9, high resolution, calm night mood, Japanese temple / lantern light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Bedroom at night, simple pendulum clock silhouette, calm, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 中道の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 今日やることを一つ減らす
締め: 安心で終える。",,焦りで眠れない｜中道の『ちょうどいい』,workspaces/scripts/CH17/005/content/assembled.md,,,,焦り,追い立てられる,夜の寝室,中道,ゆるむ,振り子,眠れない夜に、心をほどく夜話を。,・不安を静める見方<br>・今夜の一手
6,CH17,006,CH17-006,CH17-006,嫉妬で心がざわつく｜比べる心の扱い方,topic_research: pending,,workspaces/scripts/CH17/006/content/assembled.md,未完了,,2025-12-23 23:43:33,嫉妬がざわつく,比べない夜,,やさしい仏教のことばで心をほどく夜話。 「嫉妬がざわつく」を入口に、落ち着く方向へ静かに運びます。最後は SNSを閉じて目を休める を一手だけ残して、安心で終えます。,20〜60代中心。ストレスや不安で眠れない夜に、宗教勧誘なしのやさしい仏教のことばで落ち着きたい人。,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 手放すの視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: SNSを閉じて目を休める
締め: 安心で終える。",,,,,,,,嫉妬がざわつく 比べない夜,"16:9, high resolution, calm night mood, Japanese temple / lantern light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Night desk, phone face down, misty soft background, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 手放すの視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: SNSを閉じて目を休める
締め: 安心で終える。",,嫉妬で心がざわつく｜比べる心の扱い方,workspaces/scripts/CH17/006/content/assembled.md,,,,嫉妬,比較,夜の書斎,手放す,落ち着く,霧,眠れない夜に、心をほどく夜話を。,・不安を静める見方<br>・今夜の一手
7,CH17,007,CH17-007,CH17-007,人の目が気になる夜｜自分を責めない視点,topic_research: pending,,workspaces/scripts/CH17/007/content/assembled.md,未完了,,2025-12-23 23:43:33,人の目が怖い,責めない,,やさしい仏教のことばで心をほどく夜話。 「人の目が怖い」を入口に、安心する方向へ静かに運びます。最後は 『今は休む』と一度言う を一手だけ残して、安心で終えます。,20〜60代中心。ストレスや不安で眠れない夜に、宗教勧誘なしのやさしい仏教のことばで落ち着きたい人。,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 受容の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 『今は休む』と一度言う
締め: 安心で終える。",,,,,,,,人の目が怖い 責めない,"16:9, high resolution, calm night mood, Japanese temple / lantern light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Bedroom, folded blanket, warm light, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 受容の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 『今は休む』と一度言う
締め: 安心で終える。",,人の目が気になる夜｜自分を責めない視点,workspaces/scripts/CH17/007/content/assembled.md,,,,不安,評価,夜の寝室,受容,安心する,毛布,眠れない夜に、心をほどく夜話を。,・不安を静める見方<br>・今夜の一手
8,CH17,008,CH17-008,CH17-008,手放せない夜｜執着をほどく小さな方法,topic_research: pending,,workspaces/scripts/CH17/008/content/assembled.md,未完了,,2025-12-23 23:43:33,手放せない,少し軽く,,やさしい仏教のことばで心をほどく夜話。 「手放せない」を入口に、軽くなる方向へ静かに運びます。最後は 握りしめた手をほどく を一手だけ残して、安心で終えます。,20〜60代中心。ストレスや不安で眠れない夜に、宗教勧誘なしのやさしい仏教のことばで落ち着きたい人。,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 放下の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 握りしめた手をほどく
締め: 安心で終える。",,,,,,,,手放せない 少し軽く,"16:9, high resolution, calm night mood, Japanese temple / lantern light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Night desk, key on paper, soft moonlight, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 放下の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 握りしめた手をほどく
締め: 安心で終える。",,手放せない夜｜執着をほどく小さな方法,workspaces/scripts/CH17/008/content/assembled.md,,,,執着,こだわり,夜の書斎,放下,軽くなる,鍵,眠れない夜に、心をほどく夜話を。,・不安を静める見方<br>・今夜の一手
9,CH17,009,CH17-009,CH17-009,期待が裏切られる｜苦しみが生まれる順番,topic_research: pending,,workspaces/scripts/CH17/009/content/assembled.md,未完了,,2025-12-23 23:43:33,期待が苦しい,順番がある,,やさしい仏教のことばで心をほどく夜話。 「期待が苦しい」を入口に、整う方向へ静かに運びます。最後は 『できること』だけ書く を一手だけ残して、安心で終えます。,20〜60代中心。ストレスや不安で眠れない夜に、宗教勧誘なしのやさしい仏教のことばで落ち着きたい人。,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 因果の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 『できること』だけ書く
締め: 安心で終える。",,,,,,,,期待が苦しい 順番がある,"16:9, high resolution, calm night mood, Japanese temple / lantern light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Night, small signpost illustration, calm, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 因果の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 『できること』だけ書く
締め: 安心で終える。",,期待が裏切られる｜苦しみが生まれる順番,workspaces/scripts/CH17/009/content/assembled.md,,,,不安,期待,夜更け,因果,整う,道しるべ,眠れない夜に、心をほどく夜話を。,・不安を静める見方<br>・今夜の一手
10,CH17,010,CH17-010,CH17-010,罪悪感で眠れない｜許しの練習,topic_research: pending,,workspaces/scripts/CH17/010/content/assembled.md,未完了,,2025-12-23 23:43:33,罪悪感,許す練習,,やさしい仏教のことばで心をほどく夜話。 「罪悪感」を入口に、やわらぐ方向へ静かに運びます。最後は 胸に手を当ててゆっくり吐く を一手だけ残して、安心で終えます。,20〜60代中心。ストレスや不安で眠れない夜に、宗教勧誘なしのやさしい仏教のことばで落ち着きたい人。,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 慈悲の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 胸に手を当ててゆっくり吐く
締め: 安心で終える。",,,,,,,,罪悪感 許す練習,"16:9, high resolution, calm night mood, Japanese temple / lantern light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Bedroom, warm steam cup, gentle mood, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 共感→今夜のテーマを一つに絞る。
夜話: 例え話や小さな物語を挟み、やさしい言葉でほどく。
ほどき: 慈悲の視点で『なぜ苦しいのか』を一つに絞って説明。
今夜の一手: 胸に手を当ててゆっくり吐く
締め: 安心で終える。",,罪悪感で眠れない｜許しの練習,workspaces/scripts/CH17/010/content/assembled.md,,,,罪悪感,自責,夜の寝室,慈悲,やわらぐ,温かい湯,眠れない夜に、心をほどく夜話を。,・不安を静める見方<br>・今夜の一手
