No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
1,CH16,1,CH16-001,CH16-001,【老後不安】お金の怖さが消えない理由｜先に整える1つ,topic_research: pending,,workspaces/scripts/CH16/001/content/assembled.md,未着手,8175,2025-12-17 10:09:54,放置は危険だ,一気に整う,,老後の不安（お金/健康/片づけ）を整える順番へ落とす。,60代以降。老後のお金・健康・家の乱れ・見通し不安が重なり、順番を整えて安心を増やしたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,老後のお金,,,,,,,workspaces/scripts/CH16/001/content/assembled.md,,,,老後不安,,,,整う,,,
2,CH16,2,CH16-002,CH16-002,【固定費】気づかぬ出費が増える｜最初に切る一つ,topic_research: pending,,workspaces/scripts/CH16/002/content/assembled.md,未着手,8466,2025-12-17 10:09:54,そのまま損する,ちゃんと残る,,老後の不安（お金/健康/片づけ）を整える順番へ落とす。,60代以降。老後のお金・健康・家の乱れ・見通し不安が重なり、順番を整えて安心を増やしたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,固定費,,,,,,,workspaces/scripts/CH16/002/content/assembled.md,,,,固定費,,,,残る,,,
3,CH16,3,CH16-003,CH16-003,【節約】苦しい節約は続かない｜続く節約の順番,topic_research: pending,,workspaces/scripts/CH16/003/content/assembled.md,未着手,8321,2025-12-17 10:09:54,やるほど逆,続く,,老後の不安（お金/健康/片づけ）を整える順番へ落とす。,60代以降。老後のお金・健康・家の乱れ・見通し不安が重なり、順番を整えて安心を増やしたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,苦しい節約,,,,,,,workspaces/scripts/CH16/003/content/assembled.md,,,,節約,,,,続く,,,
4,CH16,4,CH16-004,CH16-004,【浪費】不安で買ってしまう｜買うほど不安が増える,topic_research: pending,,workspaces/scripts/CH16/004/content/assembled.md,未着手,7292,2025-12-17 10:09:54,絶対やるな,今日で止まる,,老後の不安（お金/健康/片づけ）を整える順番へ落とす。,60代以降。老後のお金・健康・家の乱れ・見通し不安が重なり、順番を整えて安心を増やしたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,不安買い,,,,,,,workspaces/scripts/CH16/004/content/assembled.md,,,,浪費,,,,止まる,,,
5,CH16,5,CH16-005,CH16-005,【年金】年金が不安で眠れない｜眠れる見方,topic_research: pending,,workspaces/scripts/CH16/005/content/assembled.md,未着手,8872,2025-12-17 10:09:54,放置は危険だ,すぐ静まる,,老後の不安（お金/健康/片づけ）を整える順番へ落とす。,60代以降。老後のお金・健康・家の乱れ・見通し不安が重なり、順番を整えて安心を増やしたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,年金不安,,,,,,,workspaces/scripts/CH16/005/content/assembled.md,,,,年金,,,,静まる,,,
6,CH16,6,CH16-006,CH16-006,【見栄】見栄の出費が心を削る｜見栄は罠,topic_research: pending,,workspaces/scripts/CH16/006/content/assembled.md,未着手,7181,2025-12-17 10:09:54,そのまま損する,今すぐやめろ,,老後の不安（お金/健康/片づけ）を整える順番へ落とす。,60代以降。老後のお金・健康・家の乱れ・見通し不安が重なり、順番を整えて安心を増やしたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,見栄の出費,,,,,,,workspaces/scripts/CH16/006/content/assembled.md,,,,見栄,,,,やめろ,,,
7,CH16,7,CH16-007,CH16-007,【運】運が逃げる人の共通点｜真面目が罠になる,topic_research: pending,,workspaces/scripts/CH16/007/content/assembled.md,未着手,7211,2025-12-17 10:09:54,要注意です,運が戻る,,老後の不安（お金/健康/片づけ）を整える順番へ落とす。,60代以降。老後のお金・健康・家の乱れ・見通し不安が重なり、順番を整えて安心を増やしたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,真面目すぎ,,,,,,,workspaces/scripts/CH16/007/content/assembled.md,,,,運,,,,運が戻る,,,
8,CH16,8,CH16-008,CH16-008,【因果】因果を現代語で言うと｜行動の連鎖,topic_research: pending,,workspaces/scripts/CH16/008/content/assembled.md,未着手,9822,2025-12-17 10:09:54,難しくない,分かる！,,老後の不安（お金/健康/片づけ）を整える順番へ落とす。,60代以降。老後のお金・健康・家の乱れ・見通し不安が重なり、順番を整えて安心を増やしたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,因果の話,,,,,,,workspaces/scripts/CH16/008/content/assembled.md,,,,因果,,,,分かる,,,
9,CH16,9,CH16-009,CH16-009,【焦り】焦るほどお金は逃げる｜落ち着く順番,topic_research: pending,,workspaces/scripts/CH16/009/content/assembled.md,未着手,1486,2025-12-17 10:09:54,焦りは罠,すぐ静まる,,老後の不安（お金/健康/片づけ）を整える順番へ落とす。,60代以降。老後のお金・健康・家の乱れ・見通し不安が重なり、順番を整えて安心を増やしたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,お金の不安,,,,,,,workspaces/scripts/CH16/009/content/assembled.md,,,,焦り,,,,静まる,,,
10,CH16,10,CH16-010,CH16-010,【貯金】貯金できないのは意思じゃない｜仕組みで勝つ,topic_research: pending,,workspaces/scripts/CH16/010/content/assembled.md,未着手,1304,2025-12-17 10:09:54,それ、勘違い,できる,,老後の不安（お金/健康/片づけ）を整える順番へ落とす。,60代以降。老後のお金・健康・家の乱れ・見通し不安が重なり、順番を整えて安心を増やしたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,貯金の悩み,,,,,,,workspaces/scripts/CH16/010/content/assembled.md,,,,貯金,,,,できる,,,
