No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
1,CH12,1,CH12-001,CH12-001,【不眠】夜の不安が止まらない人へ｜今夜眠れる3分法,投稿済み,,workspaces/scripts/CH12/001/content/assembled.md,未着手,7871,2025-12-30T00:32:12.973214Z,放置は危険だ,今夜眠れる！,,寓話的な【物語】と【仏教解説】を組み合わせ、人間の本質的な悩みに答えを出す。,60代以降。人生の悩みを、説教臭い言葉ではなく「物語」を通して深く理解し、納得したい人。,固定アウトライン(4パート): 1導入フック(問題提起)→2物語パート(メイン・寓話)→3解説パート(仏教真理の深掘り)→4締め(祈り),,,済,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,投稿済み 2025-12-30,夜の不安,,,,,,,workspaces/scripts/CH12/001/content/assembled.md,,,,不眠,,,,今夜眠れる,,,
2,CH12,2,CH12-002,CH12-002,【後悔】思い出すほど苦しくなる｜最初に切る1つ,投稿済み,,workspaces/scripts/CH12/002/content/assembled.md,未着手,7084,2025-12-30T00:32:14.751703Z,そのまま損する,抜けられる,,寓話的な【物語】と【仏教解説】を組み合わせ、人間の本質的な悩みに答えを出す。,60代以降。人生の悩みを、説教臭い言葉ではなく「物語」を通して深く理解し、納得したい人。,固定アウトライン(4パート): 1導入フック(問題提起)→2物語パート(メイン・寓話)→3解説パート(仏教真理の深掘り)→4締め(祈り),,,済,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,投稿済み 2025-12-30,過去の後悔,,,,,,,workspaces/scripts/CH12/002/content/assembled.md,,,,後悔,,,,抜けられる,,,
3,CH12,3,CH12-003,CH12-003,【孤独】ひとりの夜が刺さる人へ｜孤独が薄まる見方,投稿済み,,workspaces/scripts/CH12/003/content/assembled.md,未着手,7241,2025-12-30T00:32:16.458759Z,限界です,一気に楽になる,,寓話的な【物語】と【仏教解説】を組み合わせ、人間の本質的な悩みに答えを出す。,60代以降。人生の悩みを、説教臭い言葉ではなく「物語」を通して深く理解し、納得したい人。,固定アウトライン(4パート): 1導入フック(問題提起)→2物語パート(メイン・寓話)→3解説パート(仏教真理の深掘り)→4締め(祈り),,,済,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,投稿済み 2025-12-30,ひとりの夜,,,,,,,workspaces/scripts/CH12/003/content/assembled.md,,,,孤独,,,,楽になる,,,
4,CH12,4,CH12-004,CH12-004,【心配】最悪を想像して苦しい｜脳の暴走を止める,投稿済み,,workspaces/scripts/CH12/004/content/assembled.md,未着手,7733,2026-01-06T02:29:48.161586Z,やるほど逆,すぐ静まる,,寓話的な【物語】と【仏教解説】を組み合わせ、人間の本質的な悩みに答えを出す。,60代以降。人生の悩みを、説教臭い言葉ではなく「物語」を通して深く理解し、納得したい人。,固定アウトライン(4パート): 1導入フック(問題提起)→2物語パート(メイン・寓話)→3解説パート(仏教真理の深掘り)→4締め(祈り),,,済,完了 (forced) 2026-01-06,完了 (forced) 2026-01-06,完了 (forced) 2026-01-06,投稿済み 2026-01-06,最悪妄想,,,,,,,workspaces/scripts/CH12/004/content/assembled.md,,,,心配,,,,静まる,,,
5,CH12,5,CH12-005,CH12-005,【自己否定】自分責めが止まらない｜弱る前にやめろ,投稿済み,,workspaces/scripts/CH12/005/content/assembled.md,未着手,7285,2026-01-09T08:48:32.716357Z,絶対やるな,今日で止まる,,寓話的な【物語】と【仏教解説】を組み合わせ、人間の本質的な悩みに答えを出す。,60代以降。人生の悩みを、説教臭い言葉ではなく「物語」を通して深く理解し、納得したい人。,固定アウトライン(4パート): 1導入フック(問題提起)→2物語パート(メイン・寓話)→3解説パート(仏教真理の深掘り)→4締め(祈り),,,済,完了 (forced) 2026-01-09,完了 (forced) 2026-01-09,完了 (forced) 2026-01-09,投稿済み 2026-01-09,自分責め,,,,,,,workspaces/scripts/CH12/005/content/assembled.md,,,,自己否定,,,,止まる,,,
6,CH12,6,CH12-006,CH12-006,【不安】理由のない怖さが来る夜｜それは異常じゃない,投稿済み,,workspaces/scripts/CH12/006/content/assembled.md,未着手,8709,2026-01-09T08:48:33.595288Z,異常じゃない,正常です,,寓話的な【物語】と【仏教解説】を組み合わせ、人間の本質的な悩みに答えを出す。,60代以降。人生の悩みを、説教臭い言葉ではなく「物語」を通して深く理解し、納得したい人。,固定アウトライン(4パート): 1導入フック(問題提起)→2物語パート(メイン・寓話)→3解説パート(仏教真理の深掘り)→4締め(祈り),,,済,完了 (forced) 2026-01-09,完了 (forced) 2026-01-09,完了 (forced) 2026-01-09,投稿済み 2026-01-09,理由のない怖さ,,,,,,,workspaces/scripts/CH12/006/content/assembled.md,,,,不安,,,,正常です,,,
7,CH12,7,CH12-007,CH12-007,【怒り】夜に怒りが燃え返る｜燃料を切れば消える,script_validated,,workspaces/scripts/CH12/007/content/assembled.md,未着手,8703,2025-12-17 10:09:54,怒りは毒だ,消せる,,寓話的な【物語】と【仏教解説】を組み合わせ、人間の本質的な悩みに答えを出す。,60代以降。人生の悩みを、説教臭い言葉ではなく「物語」を通して深く理解し、納得したい人。,固定アウトライン(4パート): 1導入フック(問題提起)→2物語パート(メイン・寓話)→3解説パート(仏教真理の深掘り)→4締め(祈り),,,,,,,,夜に復活,,,,,,,workspaces/scripts/CH12/007/content/assembled.md,,,,怒り,,,,消せる,,,
8,CH12,8,CH12-008,CH12-008,【比較】同級生の話で心が沈む｜比べるほど老ける,script_validated,,workspaces/scripts/CH12/008/content/assembled.md,未着手,8697,2025-12-17 10:09:54,比べるほど損,一気に楽になる,,寓話的な【物語】と【仏教解説】を組み合わせ、人間の本質的な悩みに答えを出す。,60代以降。人生の悩みを、説教臭い言葉ではなく「物語」を通して深く理解し、納得したい人。,固定アウトライン(4パート): 1導入フック(問題提起)→2物語パート(メイン・寓話)→3解説パート(仏教真理の深掘り)→4締め(祈り),,,,,,,,同級生の今,,,,,,,workspaces/scripts/CH12/008/content/assembled.md,,,,比較,,,,楽になる,,,
9,CH12,9,CH12-009,CH12-009,【空虚】満たそうとするほど空く｜埋め方が逆だ,script_validated,,workspaces/scripts/CH12/009/content/assembled.md,未着手,8607,2025-12-17 10:09:54,やるほど逆,一気に軽くなる,,寓話的な【物語】と【仏教解説】を組み合わせ、人間の本質的な悩みに答えを出す。,60代以降。人生の悩みを、説教臭い言葉ではなく「物語」を通して深く理解し、納得したい人。,固定アウトライン(4パート): 1導入フック(問題提起)→2物語パート(メイン・寓話)→3解説パート(仏教真理の深掘り)→4締め(祈り),,,,,,,,空っぽ感,,,,,,,workspaces/scripts/CH12/009/content/assembled.md,,,,空虚,,,,軽くなる,,,
10,CH12,10,CH12-010,CH12-010,【焦り】時間がない焦り｜焦るほど苦しくなる理由,script_validated,,workspaces/scripts/CH12/010/content/assembled.md,未着手,7024,2025-12-17 10:09:54,焦るほど損,間に合う,,寓話的な【物語】と【仏教解説】を組み合わせ、人間の本質的な悩みに答えを出す。,60代以降。人生の悩みを、説教臭い言葉ではなく「物語」を通して深く理解し、納得したい人。,固定アウトライン(4パート): 1導入フック(問題提起)→2物語パート(メイン・寓話)→3解説パート(仏教真理の深掘り)→4締め(祈り),,,,,,,,残り時間,,,,,,,workspaces/scripts/CH12/010/content/assembled.md,,,,焦り,,,,間に合う,,,
