No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
1,CH10,1,CH10-001,CH10-001,【ニコラ・テスラ流】力を抜いて結果を引き寄せる思考術,投稿済み,,workspaces/scripts/CH10/001/content/assembled.md,未着手,15301,2025-12-27T10:34:26.431791Z,【ニコラ・テスラ流】力を抜いて結果を引き寄せる思考術,,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",偉人の名言と背景を軸に、思考術・周波数・孤独・深さ/スロー思考で成果を出す方法を解説。強いフックと具体ステップで日常に落とし込む長尺構成。,30〜60代。考えすぎ・仕事の不安・孤独を抱え、偉人の言葉で静かに思考を整えたい層。,導入: 【ニコラ・テスラ流】力を抜いて結果を引き寄せる思考術 の疑問/魅力を提示→本編: 偉人の名言と背景、思考モデルや周波数・孤独の価値を分解→実践: 1〜3ステップの問い/行動/呼吸法→締め: 静かに続けるための注意点と希望。,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,済,完了 (forced) 2025-12-27,完了 (forced) 2025-12-27,完了 (forced) 2025-12-27,投稿済み 2025-12-27,【ニコラ・テスラ流】力を抜いて結果を引き寄せる思考術,night library blue gold light,左に黒帯テキスト 右に偉人シルエット ゴシック体,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",夜に聴ける偉人ラジオで悩みをほぐす,図書館の外観/本棚/手帳/窓辺/星空/懐中時計/ランプ/ノート/森の小道/朝日の部屋,【ニコラ・テスラ流】考えない時間が現実を変える理由 をテーマに、考えない時間をわかりやすく解説し、今日からの一歩を提案する回。,workspaces/scripts/CH10/001/content/assembled.md,,,,考えすぎ,仕事の不安,夜寝る前,考えない時間,夜が少し静かになる,静かな湖が澄んでいく,眠れない夜に そっと開く 本のように。,"・偉人の背景と名言
・今日から試せる一歩"
2,CH10,2,CH10-002,CH10-002,【ショーペンハウアー流】年齢を重ねるほど孤独が幸福をもたらす理由,投稿済み,,workspaces/scripts/CH10/002/content/assembled.md,未着手,15336,2025-12-27T11:37:38.667310Z,【ショーペンハウアー流】年齢を重ねるほど孤独が幸福をもたらす理由,,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",偉人の名言と背景を軸に、思考術・周波数・孤独・深さ/スロー思考で成果を出す方法を解説。強いフックと具体ステップで日常に落とし込む長尺構成。,30〜60代。考えすぎ・仕事の不安・孤独を抱え、偉人の言葉で静かに思考を整えたい層。,導入: 【ショーペンハウアー流】年齢を重ねるほど孤独が幸福をもたらす理由 の疑問/魅力を提示→本編: 偉人の名言と背景、思考モデルや周波数・孤独の価値を分解→実践: 1〜3ステップの問い/行動/呼吸法→締め: 静かに続けるための注意点と希望。,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,済,完了 (forced) 2025-12-27,完了 (forced) 2025-12-27,完了 (forced) 2025-12-27,投稿済み 2025-12-27,【ショーペンハウアー流】年齢を重ねるほど孤独が幸福をもたらす理由,night library blue gold light,左に黒帯テキスト 右に偉人シルエット ゴシック体,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,図書館の外観/本棚/手帳/窓辺/星空/懐中時計/ランプ/ノート/森の小道/朝日の部屋,【ショーペンハウアー流】年齢を重ねるほど孤独が幸福をもたらす理由 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH10/002/content/assembled.md,,,,ショーペンハウアー流,,,ショーペンハウアー流,明日ひとつだけ試せる一歩が分かる,,年齢を重ねるほど孤独が幸福をもたらす理由で迷うときに。考え方と、今日からできる一歩を整理します。,・年齢を重ねるほど孤独が幸福をもたらす理由で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
3,CH10,3,CH10-003,CH10-003,【ニコラ・テスラ流】369の周波数で夢を叶える,投稿済み,,workspaces/scripts/CH10/003/content/assembled.md,未着手,15308,2025-12-27T13:01:03.859201Z,【ニコラ・テスラ流】369の周波数で夢を叶える,,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",偉人の名言と背景を軸に、思考術・周波数・孤独・深さ/スロー思考で成果を出す方法を解説。強いフックと具体ステップで日常に落とし込む長尺構成。,30〜60代。考えすぎ・仕事の不安・孤独を抱え、偉人の言葉で静かに思考を整えたい層。,導入: 【ニコラ・テスラ流】369の周波数で夢を叶える の疑問/魅力を提示→本編: 偉人の名言と背景、思考モデルや周波数・孤独の価値を分解→実践: 1〜3ステップの問い/行動/呼吸法→締め: 静かに続けるための注意点と希望。,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,済,完了 (forced) 2025-12-27,完了 (forced) 2025-12-27,完了 (forced) 2025-12-27,投稿済み 2025-12-27,【ニコラ・テスラ流】369の周波数で夢を叶える,night library blue gold light,左に黒帯テキスト 右に偉人シルエット ゴシック体,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,図書館の外観/本棚/手帳/窓辺/星空/懐中時計/ランプ/ノート/森の小道/朝日の部屋,【ニコラ・テスラ流】369の周波数で夢を叶える をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH10/003/content/assembled.md,,,,ニコラ・テスラ流,,,ニコラ・テスラ流,明日ひとつだけ試せる一歩が分かる,,369の周波数で夢を叶えるで迷うときに。考え方と、今日からできる一歩を整理します。,・369の周波数で夢を叶えるで苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
4,CH10,4,CH10-004,CH10-004,【ニコラ・テスラ流】未来を引き寄せる7つの教え,投稿済み,,workspaces/scripts/CH10/004/content/assembled.md,未着手,18724,2025-12-28T08:31:09.534008Z,【ニコラ・テスラ流】未来を引き寄せる7つの教え,,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",偉人の名言と背景を軸に、思考術・周波数・孤独・深さ/スロー思考で成果を出す方法を解説。強いフックと具体ステップで日常に落とし込む長尺構成。,30〜60代。考えすぎ・仕事の不安・孤独を抱え、偉人の言葉で静かに思考を整えたい層。,導入: 【ニコラ・テスラ流】未来を引き寄せる7つの教え の疑問/魅力を提示→本編: 偉人の名言と背景、思考モデルや周波数・孤独の価値を分解→実践: 1〜3ステップの問い/行動/呼吸法→締め: 静かに続けるための注意点と希望。,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,済,完了 (forced) 2025-12-28,完了 (forced) 2025-12-28,完了 (forced) 2025-12-28,投稿済み 2025-12-28,【ニコラ・テスラ流】未来を引き寄せる7つの教え,night library blue gold light,左に黒帯テキスト 右に偉人シルエット ゴシック体,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,図書館の外観/本棚/手帳/窓辺/星空/懐中時計/ランプ/ノート/森の小道/朝日の部屋,【ニコラ・テスラ流】未来を引き寄せる7つの教え をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH10/004/content/assembled.md,,,,ニコラ・テスラ流,,,ニコラ・テスラ流,明日ひとつだけ試せる一歩が分かる,,未来を引き寄せる7つの教えで迷うときに。考え方と、今日からできる一歩を整理します。,・未来を引き寄せる7つの教えで苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
5,CH10,5,CH10-005,CH10-005,【岡潔流】本当に頭がいい人は速さより深さを選ぶ理由,投稿済み,,workspaces/scripts/CH10/005/content/assembled.md,未着手,15301,2025-12-28T08:32:17.408487Z,【岡潔流】本当に頭がいい人は速さより深さを選ぶ理由,,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",偉人の名言と背景を軸に、思考術・周波数・孤独・深さ/スロー思考で成果を出す方法を解説。強いフックと具体ステップで日常に落とし込む長尺構成。,30〜60代。考えすぎ・仕事の不安・孤独を抱え、偉人の言葉で静かに思考を整えたい層。,導入: 【岡潔流】本当に頭がいい人は速さより深さを選ぶ理由 の疑問/魅力を提示→本編: 偉人の名言と背景、思考モデルや周波数・孤独の価値を分解→実践: 1〜3ステップの問い/行動/呼吸法→締め: 静かに続けるための注意点と希望。,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,済,完了 (forced) 2025-12-28,完了 (forced) 2025-12-28,完了 (forced) 2025-12-28,投稿済み 2025-12-28,【岡潔流】本当に頭がいい人は速さより深さを選ぶ理由,night library blue gold light,左に黒帯テキスト 右に偉人シルエット ゴシック体,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,図書館の外観/本棚/手帳/窓辺/星空/懐中時計/ランプ/ノート/森の小道/朝日の部屋,【岡潔流】本当に頭がいい人は速さより深さを選ぶ理由 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH10/005/content/assembled.md,,,,岡潔流,,,岡潔流,明日ひとつだけ試せる一歩が分かる,,本当に頭がいい人は速さより深さを選ぶ理由で迷うときに。考え方と、今日からできる一歩を整理します。,・本当に頭がいい人は速さより深さを選ぶ理由で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
6,CH10,6,CH10-006,CH10-006,【ニコラ・テスラ流】少ない行動で結果を出す思考術,投稿済み,,workspaces/scripts/CH10/006/content/assembled.md,未着手,15324,2026-01-05T07:13:15.465880Z,【ニコラ・テスラ流】少ない行動で結果を出す思考術,,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",偉人の名言と背景を軸に、思考術・周波数・孤独・深さ/スロー思考で成果を出す方法を解説。強いフックと具体ステップで日常に落とし込む長尺構成。,30〜60代。考えすぎ・仕事の不安・孤独を抱え、偉人の言葉で静かに思考を整えたい層。,導入: 【ニコラ・テスラ流】少ない行動で結果を出す思考術 の疑問/魅力を提示→本編: 偉人の名言と背景、思考モデルや周波数・孤独の価値を分解→実践: 1〜3ステップの問い/行動/呼吸法→締め: 静かに続けるための注意点と希望。,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,済,完了 (forced) 2026-01-05,完了 (forced) 2026-01-05,完了 (forced) 2026-01-05,投稿済み 2026-01-05,【ニコラ・テスラ流】少ない行動で結果を出す思考術,night library blue gold light,左に黒帯テキスト 右に偉人シルエット ゴシック体,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,図書館の外観/本棚/手帳/窓辺/星空/懐中時計/ランプ/ノート/森の小道/朝日の部屋,【ニコラ・テスラ流】少ない行動で結果を出す思考術 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH10/006/content/assembled.md,,,,ニコラ・テスラ流,,,最小行動,明日ひとつだけ試せる一歩が分かる,,少ない行動で結果を出す思考術で迷うときに。考え方と、今日からできる一歩を整理します。,・少ない行動で結果を出す思考術で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
7,CH10,7,CH10-007,CH10-007,【ニコラ・テスラ流】常識を超えて考える力,投稿済み,,workspaces/scripts/CH10/007/content/assembled.md,未着手,17585,2026-01-05T07:13:16.467770Z,【ニコラ・テスラ流】常識を超えて考える力,,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",偉人の名言と背景を軸に、思考術・周波数・孤独・深さ/スロー思考で成果を出す方法を解説。強いフックと具体ステップで日常に落とし込む長尺構成。,30〜60代。考えすぎ・仕事の不安・孤独を抱え、偉人の言葉で静かに思考を整えたい層。,導入: 【ニコラ・テスラ流】常識を超えて考える力 の疑問/魅力を提示→本編: 偉人の名言と背景、思考モデルや周波数・孤独の価値を分解→実践: 1〜3ステップの問い/行動/呼吸法→締め: 静かに続けるための注意点と希望。,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,済,完了 (forced) 2026-01-05,完了 (forced) 2026-01-05,完了 (forced) 2026-01-05,投稿済み 2026-01-05,【ニコラ・テスラ流】常識を超えて考える力,night library blue gold light,左に黒帯テキスト 右に偉人シルエット ゴシック体,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,図書館の外観/本棚/手帳/窓辺/星空/懐中時計/ランプ/ノート/森の小道/朝日の部屋,【ニコラ・テスラ流】常識を超えて考える力 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH10/007/content/assembled.md,,,,ニコラ・テスラ流,,,常識外思考,明日ひとつだけ試せる一歩が分かる,,常識を超えて考える力で迷うときに。考え方と、今日からできる一歩を整理します。,・常識を超えて考える力で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
8,CH10,8,CH10-008,CH10-008,【岡潔流】考える量と賢さは無関係である理由,投稿済み,,workspaces/scripts/CH10/008/content/assembled.md,未着手,15247,2025-12-29T11:49:11.559731Z,【岡潔流】考える量と賢さは無関係である理由,,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",偉人の名言と背景を軸に、思考術・周波数・孤独・深さ/スロー思考で成果を出す方法を解説。強いフックと具体ステップで日常に落とし込む長尺構成。,30〜60代。考えすぎ・仕事の不安・孤独を抱え、偉人の言葉で静かに思考を整えたい層。,導入: 【岡潔流】考える量と賢さは無関係である理由 の疑問/魅力を提示→本編: 偉人の名言と背景、思考モデルや周波数・孤独の価値を分解→実践: 1〜3ステップの問い/行動/呼吸法→締め: 静かに続けるための注意点と希望。,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,済,完了 (forced) 2025-12-29,完了 (forced) 2025-12-29,完了 (forced) 2025-12-29,投稿済み 2025-12-29,【岡潔流】考える量と賢さは無関係である理由,night library blue gold light,左に黒帯テキスト 右に偉人シルエット ゴシック体,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,図書館の外観/本棚/手帳/窓辺/星空/懐中時計/ランプ/ノート/森の小道/朝日の部屋,【岡潔流】考える量と賢さは無関係である理由 をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH10/008/content/assembled.md,,,,岡潔流,,,質の思考,明日ひとつだけ試せる一歩が分かる,,考える量と賢さは無関係である理由で迷うときに。考え方と、今日からできる一歩を整理します。,・考える量と賢さは無関係である理由で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
9,CH10,9,CH10-009,CH10-009,【周波数は嘘をつかない】現実を作る意識の法則（ホーキンズ）,投稿済み,,workspaces/scripts/CH10/009/content/assembled.md,未着手,15621,2025-12-30T00:32:30.855259Z,【周波数は嘘をつかない】現実を作る意識の法則（ホーキンズ）,,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",偉人の名言と背景を軸に、思考術・周波数・孤独・深さ/スロー思考で成果を出す方法を解説。強いフックと具体ステップで日常に落とし込む長尺構成。,30〜60代。考えすぎ・仕事の不安・孤独を抱え、偉人の言葉で静かに思考を整えたい層。,導入: 【周波数は嘘をつかない】現実を作る意識の法則（ホーキンズ） の疑問/魅力を提示→本編: 偉人の名言と背景、思考モデルや周波数・孤独の価値を分解→実践: 1〜3ステップの問い/行動/呼吸法→締め: 静かに続けるための注意点と希望。,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,済,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,投稿済み 2025-12-30,【周波数は嘘をつかない】現実を作る意識の法則（ホーキンズ）,night library blue gold light,左に黒帯テキスト 右に偉人シルエット ゴシック体,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,図書館の外観/本棚/手帳/窓辺/星空/懐中時計/ランプ/ノート/森の小道/朝日の部屋,【周波数は嘘をつかない】現実を作る意識の法則（ホーキンズ） をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH10/009/content/assembled.md,,,,周波数は嘘をつかない,,,周波数は嘘をつかない,明日ひとつだけ試せる一歩が分かる,,現実を作る意識の法則（ホーキンズ）で迷うときに。考え方と、今日からできる一歩を整理します。,・現実を作る意識の法則（ホーキンズ）で苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
10,CH10,10,CH10-010,CH10-010,【岡潔流】賢さの本質は『感じながら考える』にある,投稿済み,,workspaces/scripts/CH10/010/content/assembled.md,未着手,15192,2025-12-30T00:32:31.888794Z,【岡潔流】賢さの本質は『感じながら考える』にある,,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",偉人の名言と背景を軸に、思考術・周波数・孤独・深さ/スロー思考で成果を出す方法を解説。強いフックと具体ステップで日常に落とし込む長尺構成。,30〜60代。考えすぎ・仕事の不安・孤独を抱え、偉人の言葉で静かに思考を整えたい層。,導入: 【岡潔流】賢さの本質は『感じながら考える』にある の疑問/魅力を提示→本編: 偉人の名言と背景、思考モデルや周波数・孤独の価値を分解→実践: 1〜3ステップの問い/行動/呼吸法→締め: 静かに続けるための注意点と希望。,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,済,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,投稿済み 2025-12-30,【岡潔流】賢さの本質は『感じながら考える』にある,night library blue gold light,左に黒帯テキスト 右に偉人シルエット ゴシック体,"night library with blue and gold light, hero silhouette, cinematic lighting, high contrast, 16:9, no text",,図書館の外観/本棚/手帳/窓辺/星空/懐中時計/ランプ/ノート/森の小道/朝日の部屋,【岡潔流】賢さの本質は『感じながら考える』にある をテーマに、企画意図と構成案に沿ってわかりやすく解説する回。,workspaces/scripts/CH10/010/content/assembled.md,,,,岡潔流,,,感じる思考,明日ひとつだけ試せる一歩が分かる,,賢さの本質は『感じながら考える』にあるで迷うときに。考え方と、今日からできる一歩を整理します。,・賢さの本質は『感じながら考える』にあるで苦しくなる理由\n・心を守る考え方\n・今日からできる一歩
