No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
1,CH31,001,CH31-001,CH31-001,町内会で私だけ外された…“理由”が情けなかった,topic_research: pending,,,,,2026-01-11 16:04:52,町内会で,私だけ外される,,町内会・サークルなど集団の圧を物語で整理し、居場所を作り直す。 「町内会で」から始まる物語で、落ち着くための見方を静かに渡します。最後は 今夜は『自分の予定を一つ入れる』と決めて寝る を一手だけ残して、安心で終えます。,60代以上中心。町内会やサークルの空気で疲れ、静かに居場所を作り直したい人。,"導入: 集会所の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 距離感の視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 今夜は『自分の予定を一つ入れる』と決めて寝る
締め: 余韻を残して、安心で終える。",,,,,,,,町内会で 私だけ外される,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior group 60s, community, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: 集会所。右に主人公が資料（文字なし）を持ち固まる。左に輪ができる. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,,,町内会で私だけ外された…“理由”が情けなかった,,,,,不安,仲間外れ,集会所,距離感,落ち着く,小さな針,※本チャンネルの物語はフィクションです。,・集団の圧から心を守る方法<br>・今夜できる一手
2,CH31,002,CH31-002,CH31-002,趣味サークルの“笑顔”が怖い…裏で決まっていたこと,topic_research: pending,,,,,2026-01-11 16:04:52,笑顔が怖い,裏で決まる,,町内会・サークルなど集団の圧を物語で整理し、居場所を作り直す。 「笑顔が怖い」から始まる物語で、軽くなるための見方を静かに渡します。最後は 今夜は『参加は短時間』と決めて寝る を一手だけ残して、安心で終えます。,60代以上中心。町内会やサークルの空気で疲れ、静かに居場所を作り直したい人。,"導入: 公民館の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 居場所の視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 今夜は『参加は短時間』と決めて寝る
締め: 余韻を残して、安心で終える。",,,,,,,,笑顔が怖い 裏で決まる,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior group 60s, community, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: 公民館。右に主人公が扉越しに聞く。左に輪。緊張. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,,,趣味サークルの“笑顔”が怖い…裏で決まっていたこと,,,,,苦しさ,比較,公民館,居場所,軽くなる,冷めたお茶,※本チャンネルの物語はフィクションです。,・集団の圧から心を守る方法<br>・今夜できる一手
3,CH31,003,CH31-003,CH31-003,同窓会の席がない…私は静かに帰った,topic_research: pending,,,,,2026-01-11 16:04:52,席がない,私は帰った,,町内会・サークルなど集団の圧を物語で整理し、居場所を作り直す。 「席がない」から始まる物語で、守れるための見方を静かに渡します。最後は 次回は一度『欠席』を選ぶ を一手だけ残して、安心で終えます。,60代以上中心。町内会やサークルの空気で疲れ、静かに居場所を作り直したい人。,"導入: 宴会場の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 居場所の視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 次回は一度『欠席』を選ぶ
締め: 余韻を残して、安心で終える。",,,,,,,,席がない 私は帰った,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior group 60s, community, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: 宴会場。右に主人公が立ち尽くす。左に座る輪。空席ゼロ. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,,,同窓会の席がない…私は静かに帰った,,,,,虚しさ,居場所,宴会場,居場所,守れる,ベンチ,※本チャンネルの物語はフィクションです。,・集団の圧から心を守る方法<br>・今夜できる一手
4,CH31,004,CH31-004,CH31-004,役員押し付け…断ったら“敵”になった,topic_research: pending,,,,,2026-01-11 16:04:52,役員押し付け,敵になった,,町内会・サークルなど集団の圧を物語で整理し、居場所を作り直す。 「役員押し付け」から始まる物語で、心が軽くなるための見方を静かに渡します。最後は 今夜は『寝る』を最優先にする を一手だけ残して、安心で終えます。,60代以上中心。町内会やサークルの空気で疲れ、静かに居場所を作り直したい人。,"導入: 集会所の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 断るの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 今夜は『寝る』を最優先にする
締め: 余韻を残して、安心で終える。",,,,,,,,役員押し付け 敵になった,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior group 60s, community, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: 集会所。右に主人公が首を振る。左に複数人が詰める。圧. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,,,役員押し付け…断ったら“敵”になった,,,,,不信,仲間外れ,集会所,断る,心が軽くなる,消える糸,※本チャンネルの物語はフィクションです。,・集団の圧から心を守る方法<br>・今夜できる一手
5,CH31,005,CH31-005,CH31-005,ゴミ出しの噂…小さなことが大きくなる町,topic_research: pending,,,,,2026-01-11 16:04:52,ゴミ出し,噂が育つ,,町内会・サークルなど集団の圧を物語で整理し、居場所を作り直す。 「ゴミ出し」から始まる物語で、心が軽くなるための見方を静かに渡します。最後は 今夜は『追わない』を選んで寝る を一手だけ残して、安心で終えます。,60代以上中心。町内会やサークルの空気で疲れ、静かに居場所を作り直したい人。,"導入: ゴミ置き場朝の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 居場所の視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 今夜は『追わない』を選んで寝る
締め: 余韻を残して、安心で終える。",,,,,,,,ゴミ出し 噂が育つ,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior group 60s, community, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: ゴミ置き場朝。右に主人公が袋を持ち固まる。左に井戸端会議. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,,,ゴミ出しの噂…小さなことが大きくなる町,,,,,疎外感,比較,ゴミ置き場朝,居場所,心が軽くなる,封筒,※本チャンネルの物語はフィクションです。,・集団の圧から心を守る方法<br>・今夜できる一手
6,CH31,006,CH31-006,CH31-006,“仕切り屋”の一言で空気が変わる…私は黙らなかった,topic_research: pending,,,,,2026-01-11 16:04:52,仕切り屋,空気が変わる,,町内会・サークルなど集団の圧を物語で整理し、居場所を作り直す。 「仕切り屋」から始まる物語で、落ち着くための見方を静かに渡します。最後は 今夜は『温かい一杯』を用意して寝る を一手だけ残して、安心で終えます。,60代以上中心。町内会やサークルの空気で疲れ、静かに居場所を作り直したい人。,"導入: サークルの場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 居場所の視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 今夜は『温かい一杯』を用意して寝る
締め: 余韻を残して、安心で終える。",,,,,,,,仕切り屋 空気が変わる,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior group 60s, community, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: サークル。右に主人公が静かに反論。左にリーダー格が睨む. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,,,“仕切り屋”の一言で空気が変わる…私は黙らなかった,,,,,不安,居場所,サークル,居場所,落ち着く,並ぶ紙袋,※本チャンネルの物語はフィクションです。,・集団の圧から心を守る方法<br>・今夜できる一手
7,CH31,007,CH31-007,CH31-007,文化祭で笑われた…でも味方が一人現れた,topic_research: pending,,,,,2026-01-11 16:04:52,笑われた,味方が現れた,,町内会・サークルなど集団の圧を物語で整理し、居場所を作り直す。 「笑われた」から始まる物語で、守れるための見方を静かに渡します。最後は 今夜は『呼吸を3回』して寝る を一手だけ残して、安心で終えます。,60代以上中心。町内会やサークルの空気で疲れ、静かに居場所を作り直したい人。,"導入: 展示ブースの場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 居場所の視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 今夜は『呼吸を3回』して寝る
締め: 余韻を残して、安心で終える。",,,,,,,,笑われた 味方が現れた,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior group 60s, community, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: 展示ブース。右に主人公が耐える。左に嘲笑の輪。味方が横に立つ. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,,,文化祭で笑われた…でも味方が一人現れた,,,,,苦しさ,仲間外れ,展示ブース,居場所,守れる,空いた椅子,※本チャンネルの物語はフィクションです。,・集団の圧から心を守る方法<br>・今夜できる一手
8,CH31,008,CH31-008,CH31-008,“噂の中心人物”が崩れた日…町が静かに変わった,topic_research: pending,,,,,2026-01-11 16:04:52,噂の女王,城が崩れる,,町内会・サークルなど集団の圧を物語で整理し、居場所を作り直す。 「噂の女王」から始まる物語で、心が軽くなるための見方を静かに渡します。最後は 今夜は『追わない』を選んで寝る を一手だけ残して、安心で終えます。,60代以上中心。町内会やサークルの空気で疲れ、静かに居場所を作り直したい人。,"導入: 集会所の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 居場所の視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 今夜は『追わない』を選んで寝る
締め: 余韻を残して、安心で終える。",,,,,,,,噂の女王 城が崩れる,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior group 60s, community, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: 集会所。右に主人公が真っ直ぐ見る。左に周囲の視線が変わる. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,,,“噂の中心人物”が崩れた日…町が静かに変わった,,,,,虚しさ,比較,集会所,居場所,心が軽くなる,小さな針,※本チャンネルの物語はフィクションです。,・集団の圧から心を守る方法<br>・今夜できる一手
9,CH31,009,CH31-009,CH31-009,サークルのLINEが地獄…退出ボタンが救いだった,topic_research: pending,,,,,2026-01-11 16:04:52,グループLINE,退出した,,町内会・サークルなど集団の圧を物語で整理し、居場所を作り直す。 「グループLINE」から始まる物語で、静まるための見方を静かに渡します。最後は 返信は即答せず『明日返す』を決めて寝る を一手だけ残して、安心で終えます。,60代以上中心。町内会やサークルの空気で疲れ、静かに居場所を作り直したい人。,"導入: 夜の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 確認するの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 返信は即答せず『明日返す』を決めて寝る
締め: 余韻を残して、安心で終える。",,,,,,,,グループLINE 退出した,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior group 60s, community, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: 夜。右に主人公がスマホで退出（文字なし）。左に暗背景. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,,,サークルのLINEが地獄…退出ボタンが救いだった,,,,,不信,居場所,夜,確認する,静まる,消える通知,※本チャンネルの物語はフィクションです。,・集団の圧から心を守る方法<br>・今夜できる一手
10,CH31,010,CH31-010,CH31-010,“無料の手伝い”が当たり前…私は一回だけ断った,topic_research: pending,,,,,2026-01-11 16:04:52,無料手伝い,当たり前の末路,,町内会・サークルなど集団の圧を物語で整理し、居場所を作り直す。 「無料手伝い」から始まる物語で、心が軽くなるための見方を静かに渡します。最後は 今夜は『寝る』を最優先にする を一手だけ残して、安心で終えます。,60代以上中心。町内会やサークルの空気で疲れ、静かに居場所を作り直したい人。,"導入: 準備会場の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 断るの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 今夜は『寝る』を最優先にする
締め: 余韻を残して、安心で終える。",,,,,,,,無料手伝い 当たり前の末路,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior group 60s, community, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: 準備会場。右に主人公が荷物を置く。左に当然顔の人達. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,,,“無料の手伝い”が当たり前…私は一回だけ断った,,,,,疎外感,仲間外れ,準備会場,断る,心が軽くなる,ベンチ,※本チャンネルの物語はフィクションです。,・集団の圧から心を守る方法<br>・今夜できる一手
