No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
1,CH13,1,CH13-001,CH13-001,【家族】家族に振り回される人へ｜最初にやめる一言,topic_research: pending,,workspaces/scripts/CH13/001/content/assembled.md,未着手,7197,2025-12-17 10:09:54,絶対言うな,一気に軽くなる,,家族/介護/近所づきあいの摩耗を、線引きと言い換えで軽くする。,60代以降。家族・夫婦・介護・近所づきあいで疲れ、角を立てずに「線を引く言葉」と「心の置き場所」が欲しい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,家族,,,,,,,workspaces/scripts/CH13/001/content/assembled.md,,,,家族,,,,軽くなる,,,
2,CH13,2,CH13-002,CH13-002,【夫婦】我慢が続くほど壊れる｜会話の線引き,topic_research: pending,,workspaces/scripts/CH13/002/content/assembled.md,未着手,8466,2025-12-17 10:09:54,放置は危険だ,守れる線,,家族/介護/近所づきあいの摩耗を、線引きと言い換えで軽くする。,60代以降。家族・夫婦・介護・近所づきあいで疲れ、角を立てずに「線を引く言葉」と「心の置き場所」が欲しい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,夫婦の我慢,,,,,,,workspaces/scripts/CH13/002/content/assembled.md,,,,夫婦,,,,守れる,,,
3,CH13,3,CH13-003,CH13-003,【口出し】善意で口を出すほど嫌われる｜関係が壊れる前にやめる一言,topic_research: pending,,workspaces/scripts/CH13/003/content/assembled.md,未着手,8265,2025-12-17 10:09:54,絶対やるな,一気に楽になる,,人間関係の摩耗を、線引きと言い換えで戦わずに軽くする。,60代以降。人間関係のストレスや不安で疲れ、角を立てずに「線を引く言葉」と「心の置き場所」が欲しい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,口出し癖,,,,,,,workspaces/scripts/CH13/003/content/assembled.md,,,,口出し,,,,楽になる,,,
4,CH13,4,CH13-004,CH13-004,【断り方】行きたくない誘いは“これ”で終わる｜角を立てずに切る,topic_research: pending,,workspaces/scripts/CH13/004/content/assembled.md,未着手,7703,2025-12-17 10:09:54,そのまま損する,断てる,,人間関係の摩耗を、線引きと言い換えで戦わずに軽くする。,60代以降。人間関係のストレスや不安で疲れ、角を立てずに「線を引く言葉」と「心の置き場所」が欲しい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,断れない誘い,,,,,,,workspaces/scripts/CH13/004/content/assembled.md,,,,断り方,,,,断てる,,,
5,CH13,5,CH13-005,CH13-005,【人の目】人の目が怖い人へ｜怖さの正体は“損”,topic_research: pending,,workspaces/scripts/CH13/005/content/assembled.md,未着手,8233,2025-12-17 10:09:54,やるほど逆,一気に楽になる,,人間関係の摩耗を、線引きと言い換えで戦わずに軽くする。,60代以降。人間関係のストレスや不安で疲れ、角を立てずに「線を引く言葉」と「心の置き場所」が欲しい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,人の目,,,,,,,workspaces/scripts/CH13/005/content/assembled.md,,,,人の目,,,,楽になる,,,
6,CH13,6,CH13-006,CH13-006,【限界】頑張るほど心が荒れる｜壊れる前に引く線,topic_research: pending,,workspaces/scripts/CH13/006/content/assembled.md,未着手,7356,2025-12-17 10:09:54,放置は危険だ,守れる線,,人間関係の摩耗を、線引きと言い換えで戦わずに軽くする。,60代以降。人間関係のストレスや不安で疲れ、角を立てずに「線を引く言葉」と「心の置き場所」が欲しい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,限界サイン,,,,,,,workspaces/scripts/CH13/006/content/assembled.md,,,,限界,,,,守れる,,,
7,CH13,7,CH13-007,CH13-007,【悪口】悪口が刺さる人へ｜刺さる場所は“ここ”,topic_research: pending,,workspaces/scripts/CH13/007/content/assembled.md,未着手,7387,2025-12-17 10:09:54,刺さる理由,折れない,,人間関係の摩耗を、線引きと言い換えで戦わずに軽くする。,60代以降。人間関係のストレスや不安で疲れ、角を立てずに「線を引く言葉」と「心の置き場所」が欲しい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,悪口の矢,,,,,,,workspaces/scripts/CH13/007/content/assembled.md,,,,悪口,,,,折れない,,,
8,CH13,8,CH13-008,CH13-008,【断れない】断れない人の盲点｜そのまま損する,topic_research: pending,,workspaces/scripts/CH13/008/content/assembled.md,未着手,7362,2025-12-17 10:09:54,そのまま損する,治る,,人間関係の摩耗を、線引きと言い換えで戦わずに軽くする。,60代以降。人間関係のストレスや不安で疲れ、角を立てずに「線を引く言葉」と「心の置き場所」が欲しい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,断れない癖,,,,,,,workspaces/scripts/CH13/008/content/assembled.md,,,,断れない,,,,治る,,,
9,CH13,9,CH13-009,CH13-009,【謝る癖】すぐ謝るほどナメられる｜丁寧に拒否する言葉,topic_research: pending,,workspaces/scripts/CH13/009/content/assembled.md,未着手,7391,2025-12-17 10:09:54,絶対やるな,今すぐ止めろ,,人間関係の摩耗を、線引きと言い換えで戦わずに軽くする。,60代以降。人間関係のストレスや不安で疲れ、角を立てずに「線を引く言葉」と「心の置き場所」が欲しい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,すぐ謝る,,,,,,,workspaces/scripts/CH13/009/content/assembled.md,,,,謝る癖,,,,止めろ,,,
10,CH13,10,CH13-010,CH13-010,【距離】嫌いじゃないのに疲れる｜壊さず離れる技術,topic_research: pending,,workspaces/scripts/CH13/010/content/assembled.md,未着手,7352,2025-12-17 10:09:54,無理しなくていい,距離でいい,,人間関係の摩耗を、線引きと言い換えで戦わずに軽くする。,60代以降。人間関係のストレスや不安で疲れ、角を立てずに「線を引く言葉」と「心の置き場所」が欲しい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,合わない人,,,,,,,workspaces/scripts/CH13/010/content/assembled.md,,,,距離,,,,距離でいい,,,
